diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,NofGenes,NofPmids
C0085400,"Neurofibrillary degeneration (morphologic abnormality)",phenotype,NULL,"Cell or Molecular Dysfunction",21,0
C0085404,"POEMS Syndrome",disease,C16;C20;C10;C15,"Disease or Syndrome",26,30
C0085407,Microsporidiosis,disease,C01,"Disease or Syndrome",4,4
C0085409,"Polyendocrinopathies, Autoimmune",group,C20;C19,"Disease or Syndrome",166,221
C0085411,Angiodysplasia,disease,C14,"Disease or Syndrome",7,12
C0085412,Encephalitozoonosis,disease,C01,"Disease or Syndrome",3,2
C0085413,"Polycystic Kidney, Autosomal Dominant",disease,C16;C13;C12,"Disease or Syndrome",280,796
C0085417,"Epilepsy, Complex Partial",disease,C10,"Disease or Syndrome",4,3
C0085423,"Gram-Negative Bacterial Infections",group,C01,"Disease or Syndrome",24,29
C0085426,"Gram-Positive Bacterial Infections",group,C01,"Disease or Syndrome",17,19
C0085434,"Angiomatosis, Bacillary",disease,C01;C17;C14,"Disease or Syndrome",2,2
C0085435,"Arthritis, Reactive",disease,C01;C05,"Disease or Syndrome",63,49
C0085436,"Meningitis, Cryptococcal",disease,C01;C10,"Disease or Syndrome",31,26
C0085437,"Meningitis, Bacterial",group,C01;C10,"Disease or Syndrome",81,70
C0085438,"Meningitis, Fungal",disease,C01;C10,"Disease or Syndrome",1,1
C0085541,"Epilepsy, Frontal Lobe",disease,C10,"Disease or Syndrome",10,29
C0085543,"Epilepsia Partialis Continua",disease,C23;C10,"Disease or Syndrome",15,13
C0085547,"Phenylketonuria, Maternal",disease,C16;C18;C13;C10,"Disease or Syndrome",6,20
C0085548,"Autosomal Recessive Polycystic Kidney Disease",disease,C16;C13;C12,"Disease or Syndrome",69,193
C0085568,"Buruli Ulcer",disease,C01;C17,"Disease or Syndrome",13,10
C0085569,"Metabolic acidosis, NAG, acidifying salts",disease,C18,"Disease or Syndrome",2,1
C0085570,"Hypokalemic alkalosis",disease,C18,"Disease or Syndrome",10,8
C0085574,"Palindromic rheumatism",disease,C17;C05;C20,"Disease or Syndrome",14,8
C0085576,"Iron-Refractory Iron Deficiency Anemia",disease,C18;C15,"Disease or Syndrome",51,75
C0085577,"Normocytic anemia",disease,C15,"Disease or Syndrome",12,3
C0085578,"Thalassemia Minor",disease,C16;C15,"Disease or Syndrome",18,18
C0085580,"Essential Hypertension",disease,C14,"Disease or Syndrome",445,1084
C0085581,"Restrictive lung disease",disease,C08,"Disease or Syndrome",13,11
C0085582,"Retrobulbar Neuritis",disease,C11;C10,"Disease or Syndrome",18,1
C0085583,Choreoathetosis,disease,C23;C10,"Disease or Syndrome",94,25
C0085584,Encephalopathies,group,C10,"Disease or Syndrome",457,573
C0085593,Chills,phenotype,C23,"Sign or Symptom",34,20
C0085594,"Fever with chills",phenotype,C23;C01,"Sign or Symptom",2,2
C0085595,"Body odor",phenotype,NULL,Finding,2,0
C0085602,Polydipsia,phenotype,C23,"Sign or Symptom",61,36
C0085605,"Liver Failure",disease,C06,"Disease or Syndrome",293,232
C0085606,"Urgency of micturition",disease,C13;C12,"Sign or Symptom",40,4
C0085610,"Sinus bradycardia",phenotype,C23;C10;C14,"Pathologic Function",22,0
C0085611,"Atrial arrhythmia",phenotype,C23;C14,"Pathologic Function",3,0
C0085612,"Ventricular arrhythmia",disease,C23;C14,"Disease or Syndrome",176,263
C0085614,"First degree atrioventricular block",disease,C23;C14,"Disease or Syndrome",26,1
C0085615,"Right bundle branch block",disease,C23;C14,"Disease or Syndrome",39,6
C0085619,Orthopnea,phenotype,C23;C08,Finding,13,0
C0085620,"Flaccid paralysis",phenotype,C23;C10,"Sign or Symptom",4,2
C0085622,Monoplegia,disease,C23;C10,"Disease or Syndrome",1,1
C0085623,Akinesia,disease,C23;C10,"Disease or Syndrome",43,14
C0085624,"Burning sensation",phenotype,C23;C10,"Sign or Symptom",30,34
C0085625,Hypoalgesia,phenotype,C23;C10;F03,"Sign or Symptom",23,15
C0085628,Stupor,disease,C23;C10,"Mental or Behavioral Dysfunction",2,3
C0085631,Agitation,phenotype,C10;F03;F01,"Sign or Symptom",109,15
C0085632,Apathy,phenotype,F01,"Mental or Behavioral Dysfunction",83,42
C0085633,"Mood swings",disease,C10;F03;F01,"Mental or Behavioral Dysfunction",171,30
C0085635,Photopsia,phenotype,C23;C11;C10,"Disease or Syndrome",35,28
C0085636,Photophobia,phenotype,C23;C11;C10,"Sign or Symptom",227,56
C0085637,"Oculogyric crisis",phenotype,C23;C10,"Pathologic Function",9,1
C0085639,Falls,phenotype,NULL,Finding,3,0
C0085642,"Livedo Reticularis",disease,C23;C17;C14,"Disease or Syndrome",6,5
C0085648,"Synovial Cyst",disease,C04,"Disease or Syndrome",87,78
C0085649,"Peripheral edema",phenotype,C23;C18;C14,"Pathologic Function",3,0
C0085650,"Purpura Fulminans",disease,C23;C15,"Disease or Syndrome",15,25
C0085652,"Pyoderma Gangrenosum",disease,C17,"Disease or Syndrome",47,38
C0085653,"Pyogenic granuloma",disease,C23,"Neoplastic Process",13,10
C0085655,Polymyositis,disease,C05;C10,"Disease or Syndrome",183,158
C0085659,"Erythema marginatum",disease,C23;C16;C01;C17,"Disease or Syndrome",1,1
C0085660,"Aseptic necrosis",phenotype,C23;C05,"Pathologic Function",41,0
C0085661,Onycholysis,disease,C17,"Disease or Syndrome",15,1
C0085662,Macrocytosis,disease,NULL,"Disease or Syndrome",13,14
C0085663,Plasmacytosis,disease,C23;C04,"Disease or Syndrome",15,22
C0085668,"Secondary carcinoma",phenotype,C04,"Neoplastic Process",1,1
C0085669,"Acute leukemia",disease,C23;C04,"Neoplastic Process",639,1015
C0085677,"Alcoholic Neuropathy",disease,C10;C25,"Disease or Syndrome",5,3
C0085679,Hyperchloremia,disease,C18,"Disease or Syndrome",12,4
C0085680,"Hypochloremia (disorder)",disease,C18,"Disease or Syndrome",7,0
C0085681,"Hyperphosphatemia (disorder)",disease,C18,"Disease or Syndrome",65,141
C0085682,Hypophosphatemia,phenotype,C18,"Disease or Syndrome",69,159
C0085684,"Foot Drop",disease,C10,"Disease or Syndrome",3,3
C0085692,"Hemorrhagic cystitis",disease,C23;C13;C01;C12;C15,"Disease or Syndrome",18,12
C0085693,"Acute appendicitis NOS (disorder)",disease,C06;C01,"Disease or Syndrome",43,37
C0085694,"Chronic cholecystitis",disease,C06,"Disease or Syndrome",16,16
C0085695,"Chronic gastritis",disease,C06,"Disease or Syndrome",114,90
C0085696,"Chronic prostatitis",disease,C12,"Disease or Syndrome",20,15
C0085697,"Chronic pyelonephritis",disease,C13;C01;C12,"Disease or Syndrome",1,1
C0085699,"Cardiac cirrhosis",phenotype,C23;C06;C14,"Disease or Syndrome",1,1
C0085700,Chondromalacia,disease,C17;C05,"Disease or Syndrome",8,6
C0085702,Monocytosis,disease,C23;C15,"Disease or Syndrome",61,44
C0085740,"Mendelson Syndrome",disease,C01;C08,"Disease or Syndrome",1,1
C0085750,"Adenosis of Breast",disease,C17,"Neoplastic Process",26,10
C0085758,"Aganglionosis, Colonic",disease,C16;C06,"Congenital Abnormality",36,45
C0085762,"Alcohol abuse",disease,C25;F03,"Mental or Behavioral Dysfunction",156,204
C0085786,"Hamman-Rich syndrome",disease,C23;C01;C08,"Disease or Syndrome",55,56
C0085808,"Aneurysm, Mycotic",disease,C01;C14,"Disease or Syndrome",6,2
C0085859,"Polyglandular Type I Autoimmune Syndrome",disease,C20;C19,"Disease or Syndrome",64,245
C0085860,"Autoimmune Syndrome Type II, Polyglandular",disease,C20;C19,"Disease or Syndrome",14,17
C0085920,"Brachial Neuralgia",disease,C10,"Disease or Syndrome",1,1
C0085923,"soft neurological signs",phenotype,NULL,"Sign or Symptom",15,5
C0085932,"Bullous Dermatitis",group,C17,"Disease or Syndrome",10,10
C0085933,"Infections, Bunyavirus",disease,C01,"Disease or Syndrome",3,2
C0085996,"Child Development Deviations",disease,F03,"Mental or Behavioral Dysfunction",29,29
C0085997,"Child Development Disorders, Specific",disease,F03,"Mental or Behavioral Dysfunction",30,30
C0086025,Codependency,disease,F01,"Mental or Behavioral Dysfunction",20,13
C0086103,"Decayed, Missing, and Filled Teeth",disease,NULL,"Acquired Abnormality",6,5
C0086132,"Depressive Symptoms",phenotype,F01,"Sign or Symptom",421,906
C0086133,"Depressive Syndrome",disease,F03,"Mental or Behavioral Dysfunction",45,46
C0086168,Dissociation,disease,F03,"Mental or Behavioral Dysfunction",1,1
C0086181,"Intravenous Drug Abuse",disease,C25;F03,"Mental or Behavioral Dysfunction",6,5
C0086189,"Drug Withdrawal Symptoms",phenotype,C25;F03,"Sign or Symptom",58,52
C0086196,"Eczema, Infantile",disease,C16;C17;C20,"Disease or Syndrome",36,20
C0086209,"Emotional Stress",phenotype,F01,"Mental or Behavioral Dysfunction",25,28
C0086227,Enterobiasis,disease,C01,"Disease or Syndrome",2,1
C0086236,"Epilepsy, Atonic",disease,C10,"Disease or Syndrome",4,4
C0086237,"Epilepsy, Cryptogenic",disease,C10,"Disease or Syndrome",88,55
C0086238,"Secondary generalized epilepsy",disease,C10,"Disease or Syndrome",2,1
C0086240,"Epilepsy, Simple Partial",disease,C10,"Disease or Syndrome",1,1
C0086241,"Epilepsy, Tonic",disease,C10,"Disease or Syndrome",4,4
C0086367,"Gonadotropin-Resistant Ovary Syndrome",disease,C13;C19,"Disease or Syndrome",9,13
C0086395,"Hearing Loss, Extreme",phenotype,C23;C10;C09,"Sign or Symptom",20,25
C0086404,"Experimental Hepatoma",disease,C06;C04,"Neoplastic Process; Experimental Model of Disease",117,41
C0086405,"Hereditary Sensory Radicular Neuropathy",disease,C16;C10,"Disease or Syndrome",5,4
C0086431,"Hurler-Scheie Syndrome",disease,C16;C18;C17,"Disease or Syndrome",5,26
C0086432,"Hyalinosis, Segmental Glomerular",disease,C13;C12,"Disease or Syndrome",28,15
C0086437,"Joint laxity",phenotype,C05,"Pathologic Function",224,3
C0086438,Hypogammaglobulinemia,disease,C20;C15,"Disease or Syndrome",76,92
C0086439,Hypokinesia,phenotype,C23;C10,Finding,47,4
C0086445,"Idiopathic Membranous Glomerulonephritis",disease,C13;C12;C20,"Disease or Syndrome",79,107
C0086447,"Ileal Pouches",disease,NULL,"Acquired Abnormality",13,7
C0086448,"Ileoanal Pouches",disease,NULL,"Acquired Abnormality",2,1
C0086457,"Industrial Dermatosis",disease,C17;C24,"Disease or Syndrome",8,5
C0086492,J-Pouch,disease,NULL,"Acquired Abnormality",1,1
C0086501,Keratoma,disease,C17,"Acquired Abnormality",5,4
C0086523,"Laryngeal Paralysis",disease,C23;C08;C10;C09,"Disease or Syndrome",1,1
C0086533,"Leiomyoma, Epithelioid",disease,C04,"Neoplastic Process",4,3
C0086540,"Leishmaniasis, New World",disease,C01;C17,"Disease or Syndrome",11,6
C0086541,"Urban cutaneous leishmaniasis",disease,C01;C17,"Disease or Syndrome",13,9
C0086543,Cataract,disease,C11,"Acquired Abnormality",878,662
C0086565,"Liver Dysfunction",phenotype,C06,Finding,73,44
C0086588,Marasmus,disease,C18,"Disease or Syndrome",3,3
C0086626,"Minamata Disease",disease,C10;C25,"Injury or Poisoning",2,2
C0086647,"Mucopolysaccharidosis Type IIIA",disease,C16;C18;C17,"Disease or Syndrome",25,105
C0086648,"MPS III B",disease,C16;C18;C17,"Disease or Syndrome",13,66
C0086649,"MPS III C",disease,C16;C18;C17,"Disease or Syndrome",6,22
C0086650,"MPS III D",disease,C16;C18;C17,"Disease or Syndrome",4,11
C0086651,"Mucopolysaccharidosis, MPS-IV-A",disease,C16;C18;C17,"Disease or Syndrome",19,91
C0086652,"Mucopolysaccharidosis type IVB",disease,C16;C18;C17,"Disease or Syndrome",4,81
C0086664,Myelocele,disease,C16;C10,"Congenital Abnormality",5,3
C0086666,"Myocardial Preinfarction Syndrome",phenotype,C23;C14,"Disease or Syndrome",3,3
C0086692,"Benign Neoplasm",group,C04,"Neoplastic Process",371,420
C0086696,"Neoplasms, Therapy-Associated",phenotype,C04,"Neoplastic Process",6,5
C0086743,"Osteoarthrosis Deformans",disease,C05,"Disease or Syndrome",96,22
C0086768,"Pancreatic Cholera",disease,C06;C04;C19,"Neoplastic Process",9,6
C0086769,"Panic Attacks",disease,F03,"Mental or Behavioral Dysfunction",59,36
C0086774,"Cold paroxysmal hemoglobinuria",disease,C15,"Disease or Syndrome",2,3
C0086795,"Pfaundler-Hurler Syndrome",disease,C16;C18;C17,"Disease or Syndrome",36,137
C0086809,"Pilar cyst",disease,C04,"Anatomical Abnormality",1,1
C0086815,"Plantar Ulcer",disease,C17,"Disease or Syndrome",2,1
C0086873,Pseudopelade,disease,C23;C17,"Disease or Syndrome",23,25
C0086922,"Rheumatoid Purpura",phenotype,C23;C20;C15;C14,"Disease or Syndrome",2,3
C0086942,"Rous Sarcoma",disease,C04;C01;C22,"Neoplastic Process; Experimental Model of Disease",60,58
C0086973,"Hemorrhagic Septicemia",disease,C23;C01,"Disease or Syndrome",4,3
C0086981,"Sicca Syndrome",disease,C11;C17;C05;C20;C07,"Disease or Syndrome",132,146
C0087012,"Ataxia, Spinocerebellar",disease,C16;C10,"Disease or Syndrome",156,341
C0087031,"Juvenile-Onset Still Disease",disease,C17;C05;C20,"Disease or Syndrome",171,17
C0087086,Thrombus,phenotype,C14,"Pathologic Function",46,52
C0087169,"Withdrawal Symptoms",phenotype,C25;F03,"Sign or Symptom",126,106
C0149504,"Encephalopathy, Toxic",disease,C10;C25,"Injury or Poisoning",29,15
C0149514,"Acute bronchitis",disease,C23;C01;C08,"Disease or Syndrome",4,3
C0149516,"Chronic sinusitis",disease,C01;C08;C09,"Disease or Syndrome",205,190
C0149517,"Chronic tonsillitis",disease,C01;C08;C07;C09,"Disease or Syndrome",9,8
C0149519,"Chronic Persistent Hepatitis",disease,C06,"Disease or Syndrome",33,14
C0149520,"Acute Cholecystitis",disease,C06,"Disease or Syndrome",21,16
C0149521,"Pancreatitis, Chronic",disease,C06,"Disease or Syndrome",379,505
C0149523,"Acute cystitis",disease,C13;C12,"Disease or Syndrome",6,4
C0149530,"Congenital heart block",disease,C23;C14,"Disease or Syndrome; Congenital Abnormality",20,38
C0149613,"Acute mastitis",disease,C13;C17,"Disease or Syndrome",1,1
C0149614,"Adnexal mass",disease,C13,"Anatomical Abnormality",5,10
C0149622,"Neurogenic Urinary Bladder, Atonic",phenotype,C23;C13;C12;C10,"Disease or Syndrome",1,1
C0149630,"Bicuspid aortic valve",disease,C14,"Congenital Abnormality",154,108
C0149632,"Abnormality of the bladder",phenotype,C13;C12,Finding,9,2
C0149637,"Lip Carcinoma",disease,C04;C07,"Neoplastic Process",5,5
C0149640,"Cecum Carcinoma",disease,C06;C04,"Neoplastic Process",1,1
C0149642,"Cervical lymphadenitis",disease,C15,"Disease or Syndrome",7,10
C0149645,"Cervical myelopathy",disease,C10,"Disease or Syndrome",12,6
C0149649,"Cholesterol Embolism",disease,C14,"Disease or Syndrome",2,2
C0149650,"Chronic mastitis",disease,C04;C13;C17,"Disease or Syndrome",2,1
C0149651,Clubbing,phenotype,NULL,"Sign or Symptom",32,13
C0149654,"Conduct Disorder",disease,F03,"Mental or Behavioral Dysfunction",34,57
C0149662,"Deformity of toe",disease,C05,"Anatomical Abnormality",1,1
C0149670,"Disorder of carbohydrate metabolism",group,C18,"Disease or Syndrome",5,5
C0149678,"Epstein-Barr Virus Infections",group,C01,"Disease or Syndrome",384,498
C0149696,"Food intolerance (disorder)",disease,C23,"Disease or Syndrome",8,4
C0149704,Gingivostomatitis,disease,C06;C01;C07,"Disease or Syndrome",1,1
C0149721,"Left Ventricular Hypertrophy",disease,C23;C14,"Disease or Syndrome",403,568
C0235752,"Port-Wine Stain",disease,C16;C17,"Congenital Abnormality",46,0
C0235974,"Pancreatic carcinoma",disease,C06;C04;C19,"Neoplastic Process",2689,0
C0236642,"Pick Disease of the Brain",disease,C10;F03,"Disease or Syndrome",213,0
C0238052,"Xanthomatosis, Cerebrotendinous",disease,C16;C18,"Disease or Syndrome",40,0
C0238198,"Gastrointestinal Stromal Tumors",group,C06;C04,"Neoplastic Process",538,0
C0238286,"Mucolipidosis Type IV",disease,C16;C18;C05;C10,"Disease or Syndrome",22,0
C0238288,"Muscular Dystrophy, Facioscapulohumeral",disease,C16;C05;C10,"Disease or Syndrome",143,0
C0238339,"Hereditary pancreatitis",disease,C06,"Disease or Syndrome",158,0
C0238357,"Hyperkalemic periodic paralysis",disease,C16;C18;C05;C10,"Disease or Syndrome",4,0
C0238358,"Hypokalemic periodic paralysis",disease,C16;C18;C05;C10,"Disease or Syndrome",19,0
C0238402,Pycnodysostosis,disease,C16;C18;C05,"Disease or Syndrome",7,0
C0238462,"Medullary carcinoma of thyroid",disease,C04;C19,"Neoplastic Process",330,0
C0238463,"Papillary thyroid carcinoma",disease,C04;C19,"Neoplastic Process",1348,0
C0241005,"Creatine phosphokinase serum increased",phenotype,NULL,Finding,228,0
C0241908,"Hematuria, Benign Familial",disease,C23;C13;C12,"Disease or Syndrome",11,0
C0242292,"McCune-Albright Syndrome",disease,C05,"Disease or Syndrome",45,0
C0242350,"Erectile dysfunction",disease,C12;F03,"Disease or Syndrome",256,0
C0242379,"Malignant neoplasm of lung",disease,C04;C08,"Neoplastic Process",4173,0
C0242383,"Age related macular degeneration",disease,C11,"Disease or Syndrome",685,0
C0242422,"Parkinsonian Disorders",group,C10,"Disease or Syndrome",373,0
C0242647,"Mucosa-Associated Lymphoid Tissue Lymphoma",disease,C04;C20;C15,"Neoplastic Process",264,0
C0243026,Sepsis,disease,C23;C01,"Disease or Syndrome",1453,0
C0259771,"Steatocystoma multiplex",disease,C16;C17,"Neoplastic Process",3,0
C0262436,"Cardiac valvular dysplasia, X-linked",disease,C16;C04;C14,"Congenital Abnormality",2,0
C0265201,"De Sanctis-Cacchione syndrome",disease,C23;C16;C04;C18;C17;C05;C10;C19;F03;F01,"Disease or Syndrome",1,0
C0265202,"Seckel syndrome",disease,C23;C16;C05;C10;C19,"Disease or Syndrome",56,0
C0265205,"Robinow Syndrome",disease,C16;C13;C05;C12;C19,"Disease or Syndrome",20,0
C0265210,"Weaver syndrome",disease,C16;C05;C19,"Disease or Syndrome",8,0
C0265216,"X-linked hydrocephalus syndrome",disease,C16;C10,"Disease or Syndrome",20,0
C0265218,"Neu-Laxova syndrome",disease,C23;C16;C13;C17;C05;C10,"Disease or Syndrome",10,0
C0265219,"Miller Dieker syndrome",disease,C16;C10,"Disease or Syndrome",182,0
C0265220,"Pallister-Hall syndrome",disease,C16;C04;C05;C10,"Disease or Syndrome",10,0
C0265221,"Walker-Warburg congenital muscular dystrophy",disease,C16;C11;C10,"Disease or Syndrome",21,0
C0265234,"Branchio-Oto-Renal Syndrome",disease,C16,"Disease or Syndrome",14,0
C0265235,"Marshall syndrome",disease,C23;C16;C11;C05;C10;C09,"Disease or Syndrome",2,0
C0265251,"Oto-Palato-digital syndrome type 1",disease,C16;C05,"Disease or Syndrome",2,0
C0265252,"Coffin-Lowry syndrome",disease,C16;C10,"Disease or Syndrome",23,0
C0265259,"Popliteal pterygium syndrome",disease,C16;C13;C11;C05;C12;C07,"Disease or Syndrome",20,0
C0265260,"Chondrodysplasia, Grebe type",disease,C16;C05,"Disease or Syndrome",4,0
C0265264,"Holt-Oram syndrome",disease,C16;C05;C14,"Disease or Syndrome",28,0
C0265269,"Lacrimoauriculodentodigital syndrome",disease,C23;C16;C11;C05;C10;C07;C09,"Disease or Syndrome",5,0
C0265279,"Kniest dysplasia",disease,C16;C17;C05;C08;C19;C07,"Disease or Syndrome",4,0
C0265281,"Metatropic dwarfism",disease,C16;C05;C19,"Congenital Abnormality",1,0
C0265282,Fibrochondrogenesis,disease,C23;C16;C05;C19,"Congenital Abnormality",3,0
C0265283,"Atelosteogenesis, type 1",disease,C16;C05,"Congenital Abnormality",4,0
C0265287,"Acromicric Dysplasia",disease,C16;C05,"Congenital Abnormality",21,0
C0265293,"Frontometaphyseal dysplasia",disease,C16;C05,"Congenital Abnormality",4,0
C0265294,"Pyle metaphyseal dysplasia",disease,C16;C05,"Disease or Syndrome",25,0
C0265295,"Jansen type metaphyseal chondrodysplasia",disease,C16;C05,"Disease or Syndrome",5,0
C0265301,Sclerosteosis,disease,C16;C05,"Disease or Syndrome",7,0
C0265306,"Greig cephalopolysyndactyly syndrome",disease,C16;C05,"Congenital Abnormality",14,0
C0265308,"Baller-Gerold syndrome",disease,C16;C05,"Disease or Syndrome",3,0
C0265309,"Leri-Weill dyschondrosteosis",disease,C23;C16;C05,"Disease or Syndrome",10,0
C0265313,"Weill-Marchesani syndrome",disease,C16;C11;C17;C05,"Disease or Syndrome",5,0
C0265325,"Turcot syndrome (disorder)",disease,C16;C06;C04;C10,"Disease or Syndrome",77,0
C0265326,"Bannayan-Riley-Ruvalcaba Syndrome",disease,C16;C04,"Disease or Syndrome",9,0
C0265329,"Organoid Nevus Phakomatosis",disease,C16;C04;C10,"Disease or Syndrome",7,0
C0265334,"Pachyonychia Congenita",disease,C16;C17,"Disease or Syndrome",18,0
C0265336,"Senter syndrome",disease,C23;C16;C11;C17;C10;C09,"Disease or Syndrome",4,0
C0265338,"Coffin-Siris syndrome",disease,C23;C16;C05;C10;F03;C07;F01,"Disease or Syndrome",56,0
C0265344,"Donohue Syndrome",disease,C16;C18;C05;C19,"Disease or Syndrome",15,0
C0265345,"Lymphedema distichiasis syndrome",disease,C15,"Disease or Syndrome",9,0
C0265354,"CHARGE Syndrome",disease,C16;C11,"Disease or Syndrome",49,0
